IMU,92006729,-0.00110706,0.0005815099,0.0005605621,0.2462776,0.1119452,-9.833027,0,0,40.24326,1,1,1000,1000
IMU,92046655,-0.0002602329,0.0002491821,0.001151696,0.2394282,0.1108484,-9.848449,0,0,40.24417,1,1,1000,1000
IMU,92086595,-0.0002970904,-6.956237E-05,0.0001870959,0.2540803,0.114731,-9.838227,0,0,40.24448,1,1,1000,1000
IMU,92126560,0.0001089727,-0.0003975851,-0.000936761,0.2523122,0.1200444,-9.832792,0,0,40.2445,1,1,1000,1000
IMU,92166774,-7.723409E-05,-0.0003610806,0.0005918505,0.2618765,0.1046147,-9.833776,0,0,40.24445,1,1,1000,1000
IMU,92206564,-0.0001534169,0.0008836156,-0.00048548,0.2609819,0.1030797,-9.827628,0,0,40.24443,1,1,1000,1000
IMU,92246620,-0.0005397139,0.0005244708,0.0002241448,0.2433764,0.1058335,-9.842815,0,0,40.24461,1,1,1000,1000
IMU,92286581,0.001116572,0.0001159938,0.0004515429,0.2461821,0.1176169,-9.838236,0,0,40.24476,1,1,1000,1000
IMU,92326572,-0.0004619204,-0.00119796,0.0002794391,0.2578257,0.1045121,-9.847779,0,0,40.24513,1,1,1000,1000
IMU,92366763,-0.0006457136,-0.001036942,0.0002920066,0.2493638,0.1036623,-9.83696,0,0,40.24496,1,1,1000,1000
IMU,92406578,2.708798E-05,0.0002717886,4.047215E-05,0.2523631,0.1159256,-9.839584,0,0,40.24633,1,1,1000,1000
IMU,92446546,0.0001196659,5.628353E-05,0.000453042,0.2570151,0.09915543,-9.849936,0,0,40.24835,1,1,1000,1000
IMU,92486549,0.0001331956,0.001517206,0.0007878416,0.2540692,0.1108069,-9.83888,0,0,40.25037,1,1,1000,1000
IMU,92526571,-0.0003819512,-0.0007020491,-0.0003954051,0.2393524,0.1035091,-9.85006,0,0,40.2521,1,1,1000,1000
IMU,92566777,0.0001302429,-0.000970092,0.0003859809,0.2559152,0.1081753,-9.837764,0,0,40.25455,1,1,1000,1000
IMU,92606681,-0.001144437,0.0006238474,-0.0002411842,0.2496288,0.118879,-9.829011,0,0,40.25577,1,1,1000,1000
IMU,92646567,5.268986E-05,0.001179699,-0.0001466196,0.2588224,0.1178831,-9.835052,0,0,40.25598,1,1,1000,1000
IMU,92686562,0.0003149372,-0.0003636941,0.000920775,0.2578925,0.1194148,-9.829917,0,0,40.25589,1,1,1000,1000
IMU,92726558,-0.0008029446,0.0001040187,1.794244E-06,0.2630967,0.1206562,-9.821547,0,0,40.25537,1,1,1000,1000
IMU,92766855,0.0006425191,-0.0006035588,0.001123302,0.2500819,0.11222,-9.822896,0,0,40.25635,1,1,1000,1000
IMU,92806580,-0.0001710584,-0.0007183861,0.0001752196,0.2468767,0.1102348,-9.845196,0,0,40.2566,1,1,1000,1000
IMU,92846574,-0.0001959902,0.0004904016,0.0001710088,0.2472516,0.1061407,-9.822424,0,0,40.25682,1,1,1000,1000
IMU,92886742,-0.0002667801,-0.0008117968,0.0009179112,0.2500161,0.1113872,-9.831335,0,0,40.25679,1,1,1000,1000
IMU,92926605,-0.0005443207,-6.101724E-06,-0.001095246,0.2362687,0.1229586,-9.837337,0,0,40.25639,1,1,1000,1000
IMU,92966767,-0.0004863419,-0.0004388253,0.0003941135,0.243674,0.1028391,-9.850956,0,0,40.2576,1,1,1000,1000
IMU,93006566,0.0006366292,-9.75391E-05,0.000894529,0.2493361,0.1085406,-9.832227,0,0,40.25944,1,1,1000,1000
IMU,93046573,0.0006632513,0.0006637976,-0.0002852792,0.254135,0.1286551,-9.842776,0,0,40.26201,1,1,1000,1000
IMU,93086550,0.0003237668,-1.349105E-05,0.0003572743,0.236469,0.1092483,-9.82703,0,0,40.26363,1,1,1000,1000
IMU,93126618,-0.0007029184,0.000575565,0.0002041341,0.2586146,0.1284298,-9.835619,0,0,40.26462,1,1,1000,1000
IMU,93166761,0.0005279904,0.0002924205,0.0007236984,0.2477821,0.1068895,-9.840493,0,0,40.26349,1,1,1000,1000
IMU,93206600,0.0003368364,-0.0005001919,-0.0002405839,0.2600874,0.1104222,-9.819565,0,0,40.26234,1,1,1000,1000
IMU,93246621,6.136858E-05,9.500488E-05,0.0006453466,0.2408233,0.1025729,-9.843391,0,0,40.26147,1,1,1000,1000
IMU,93286616,-0.001492845,-0.0002331155,-0.0002362146,0.228976,0.1053396,-9.82985,0,0,40.26162,1,1,1000,1000
IMU,93326572,-0.0006143526,-7.258279E-05,0.0002219952,0.2614691,0.110972,-9.81983,0,0,40.26207,1,1,1000,1000
IMU,93366793,-0.000158361,-0.0002339904,4.2331E-05,0.2413808,0.1141599,-9.847647,0,0,40.26255,1,1,1000,1000
IMU,93406568,0.0009632617,0.0002851577,-0.0001396875,0.2502835,0.1068285,-9.853615,0,0,40.2634,1,1,1000,1000
IMU,93446573,6.282951E-05,-0.0005612862,0.0002714177,0.2459258,0.116975,-9.827566,0,0,40.26343,1,1,1000,1000
IMU,93486567,-0.0009637055,-0.0001436592,0.0006851443,0.2508357,0.1119374,-9.834696,0,0,40.26395,1,1,1000,1000
IMU,93526552,0.0002430496,-0.0002260936,-0.0001532731,0.2610148,0.1127499,-9.853256,0,0,40.26387,1,1,1000,1000
IMU,93566787,0.0005474377,-7.770545E-05,0.0004968654,0.2574026,0.1069386,-9.845524,0,0,40.26308,1,1,1000,1000
IMU,93606578,-0.0006663002,-0.001012537,-7.567576E-05,0.2475653,0.1107809,-9.829916,0,0,40.26411,1,1,1000,1000
IMU,93646647,-0.0002543505,0.0002395461,0.0001168981,0.2590845,0.1143357,-9.839071,0,0,40.26466,1,1,1000,1000
IMU,93686605,2.263136E-05,0.0001691557,-5.937141E-05,0.2510459,0.1158279,-9.805795,0,0,40.26427,1,1,1000,1000
IMU,93726566,-7.943191E-05,-0.0004948318,-0.0004221073,0.2487729,0.1112599,-9.838875,0,0,40.26361,1,1,1000,1000
IMU,93767066,-0.0003815937,-0.0001341568,0.0005720711,0.2502648,0.1074047,-9.82658,0,0,40.26313,1,1,1000,1000
IMU,93806588,-0.000463269,-0.0001371525,0.0003274347,0.2566711,0.1123431,-9.816336,0,0,40.2641,1,1,1000,1000
IMU,93846606,-0.0008517639,-0.0005523148,0.0008587197,0.2518695,0.1065206,-9.827153,0,0,40.26347,1,1,1000,1000
IMU,93886574,-0.001524119,-0.0007773035,0.0003404393,0.2501511,0.1120197,-9.84824,0,0,40.26229,1,1,1000,1000
IMU,93927049,-0.0001475856,-0.0009912532,-0.0005528419,0.2466808,0.1122107,-9.830945,0,0,40.26039,1,1,1000,1000
IMU,93966798,-0.001378835,0.0002934819,-0.0007558368,0.253078,0.1065225,-9.836215,0,0,40.25832,1,1,1000,1000
IMU,94006567,0.0008002969,0.0005213823,0.0005353517,0.2610109,0.1185523,-9.834461,0,0,40.25558,1,1,1000,1000
IMU,94046565,1.607242E-05,-0.0001521412,2.753794E-05,0.2523372,0.1071959,-9.843715,0,0,40.25311,1,1,1000,1000
IMU,94086745,-0.0003701086,0.0005568839,-2.134613E-05,0.2481053,0.1173659,-9.827693,0,0,40.25197,1,1,1000,1000
IMU,94126551,-0.0002100011,-0.0002437485,-0.0004508605,0.2545806,0.1178486,-9.838392,0,0,40.25239,1,1,1000,1000
IMU,94166789,0.0003326101,-2.044436E-05,0.0003973975,0.257014,0.1205801,-9.841584,0,0,40.25152,1,1,1000,1000
IMU,94206643,-0.0004935178,-3.225496E-05,0.0008206399,0.256331,0.1020136,-9.840941,0,0,40.25224,1,1,1000,1000
IMU,94246590,-0.0003113099,-0.0002931313,0.001831913,0.2641459,0.1041322,-9.820456,0,0,40.25304,1,1,1000,1000
IMU,94286607,0.0002728288,-0.0002148608,-0.008984414,0.2673059,0.1148759,-9.830773,0,0,40.25447,1,1,1000,1000
IMU,94326566,-0.001380925,-0.0006127308,0.008529143,0.2383176,0.1151402,-9.823393,0,0,40.25447,1,1,1000,1000
IMU,94366780,0.001627686,-0.002286858,-0.008993385,0.2529399,0.1019757,-9.794963,0,0,40.25443,1,1,1000,1000
IMU,94406729,0.004348275,-0.0003964825,-0.0277979,0.2344758,0.1416228,-9.907881,0,0,40.25533,1,1,1000,1000
IMU,94446583,-0.002954025,-0.001008219,0.03054336,0.1841863,0.08946566,-9.755891,0,0,40.25632,1,1,1000,1000
IMU,94486700,-0.004046928,0.001463674,-0.02202081,0.3011975,0.1043304,-9.905174,0,0,40.25803,1,1,1000,1000
IMU,94526577,0.001286045,0.001881648,-0.03379304,0.213986,0.1953662,-9.79245,0,0,40.25958,1,1,1000,1000
IMU,94567453,0.006043233,-0.002581917,0.07107478,0.2362798,0.03900085,-9.771357,0,0,40.26086,1,1,1000,1000
IMU,94606658,0.006164808,0.001037501,-0.08756777,0.2935211,0.03359226,-9.909018,0,0,40.2621,1,1,1000,1000
IMU,94646815,-0.01709722,-0.0007455837,0.1049134,0.1744793,0.09223617,-9.757681,0,0,40.26341,1,1,1000,1000
IMU,94686605,0.01747627,-0.005966487,-0.126421,0.2331517,0.02896442,-9.862592,0,0,40.26667,1,1,1000,1000
IMU,94726565,0.006713166,0.004816241,0.0766803,0.2056851,-0.1154955,-9.837166,0,0,40.27196,1,1,1000,1000
IMU,94766846,-0.01916324,-0.002299188,0.01348635,0.140524,-0.1669177,-9.833768,0,0,40.27727,1,1,1000,1000
IMU,94806589,-0.003871284,0.007630087,-0.05875124,0.4624961,0.5348612,-9.806777,0,0,40.28127,1,1,1000,1000
IMU,94846681,0.02157415,0.004146487,0.05553854,0.1314113,0.5309046,-9.842196,0,0,40.28296,1,1,1000,1000
IMU,94886562,0.002210805,-0.01131725,-0.07029296,0.2820984,-0.07783346,-9.800852,0,0,40.28239,1,1,1000,1000
IMU,94926619,-0.01983478,0.01701093,0.05261673,0.2627024,-0.08571424,-9.840017,0,0,40.27885,1,1,1000,1000
IMU,94966796,0.01436493,-0.004574946,-0.009646151,0.1753826,0.06680639,-9.768408,0,0,40.27341,1,1,1000,1000
IMU,95006653,0.01718128,0.001528451,-0.04018711,0.4178463,-0.02515693,-9.861812,0,0,40.26677,1,1,1000,1000
IMU,95046561,-0.01814992,-0.002047996,0.06227449,0.1312559,0.1632751,-9.81263,0,0,40.25946,1,1,1000,1000
IMU,95086678,-0.007971838,-0.006694393,-0.07893328,0.3164307,0.1228445,-9.815173,0,0,40.25206,1,1,1000,1000
IMU,95126584,0.01039156,0.003672492,0.06350388,0.3674579,0.2034404,-9.855614,0,0,40.2447,1,1,1000,1000
IMU,95166784,0.005514043,-0.01193917,-0.03864391,0.1951505,-0.1974006,-9.730691,0,0,40.23782,1,1,1000,1000
IMU,95206560,-0.01598791,-0.01000799,0.006602564,0.4299344,-0.2480133,-9.854366,0,0,40.23207,1,1,1000,1000
IMU,95246598,0.009807728,-0.01287489,0.03377204,-0.01802791,-0.02051654,-9.797208,0,0,40.22737,1,1,1000,1000
IMU,95286701,0.01053771,-0.002477448,-0.06125396,0.04867397,0.02322773,-9.861608,0,0,40.22343,1,1,1000,1000
IMU,95326672,-0.01495081,0.01804005,0.06356097,0.217993,0.6908778,-9.792223,0,0,40.21966,1,1,1000,1000
IMU,95366761,-0.005301913,0.003158852,-0.0359086,0.2621681,0.1473881,-9.860785,0,0,40.21649,1,1,1000,1000
IMU,95406592,0.013474,-0.002572026,0.01567308,0.3272768,-0.2757225,-9.867352,0,0,40.21198,1,1,1000,1000
IMU,95446558,0.0007207178,0.01511174,0.01035779,0.1476367,-0.07707782,-9.80172,0,0,40.20746,1,1,1000,1000
IMU,95486588,-0.01153532,-0.002458161,-0.02657048,0.4625027,0.50991,-9.847188,0,0,40.20387,1,1,1000,1000
IMU,95526669,-0.003507019,-0.004215501,0.03977821,0.1851893,-0.09581855,-9.831797,0,0,40.20001,1,1,1000,1000
IMU,95566775,0.01106549,-0.0002126679,-0.04194199,0.1607268,0.2260791,-9.817987,0,0,40.1962,1,1,1000,1000
IMU,95606566,-0.009490734,0.003608217,0.03441708,0.3103383,0.1522258,-9.810176,0,0,40.19345,1,1,1000,1000
IMU,95646574,-0.005561616,-0.007112438,-0.01484366,0.240213,-0.1630543,-9.801168,0,0,40.19035,1,1,1000,1000
IMU,95686549,0.006127836,0.007290192,-0.005424258,0.1482246,0.2807167,-9.755925,0,0,40.18697,1,1,1000,1000
IMU,95726595,0.001358178,0.003732988,0.02348567,0.3089614,0.222781,-9.840899,0,0,40.18319,1,1,1000,1000
IMU,95766837,-0.002271515,-0.007623533,-0.03279055,0.304489,-0.1311011,-9.77605,0,0,40.17733,1,1,1000,1000
IMU,95806578,-0.00558084,0.006098841,0.03422299,0.1317566,0.2394495,-9.7411,0,0,40.17081,1,1,1000,1000
IMU,95846616,0.009329259,-0.003909218,-0.02841186,0.3332494,0.2610337,-9.899593,0,0,40.16395,1,1,1000,1000
IMU,95886667,-0.001239433,-0.001201374,0.01615951,0.2400701,-0.1769832,-9.786755,0,0,40.15776,1,1,1000,1000
IMU,95926589,-0.009943016,-0.0004195042,-0.001275068,0.1417776,0.27622,-9.8515,0,0,40.1527,1,1,1000,1000
IMU,95966770,0.005604139,-0.0003417248,-0.01509623,0.3478885,0.2630891,-9.889585,0,0,40.14799,1,1,1000,1000
IMU,96006652,0.005975098,-0.003338755,0.02602327,0.2412475,-0.1955377,-9.834914,0,0,40.14244,1,1,1000,1000
IMU,96046624,-0.007662763,0.002114567,-0.03140976,0.1125285,0.2286776,-9.792588,0,0,40.13724,1,1,1000,1000
IMU,96086666,-0.002276894,-0.0004034765,0.02717812,0.4302982,0.1615959,-9.821346,0,0,40.13228,1,1,1000,1000
IMU,96126568,0.009797731,-0.005416659,-0.01387514,0.1368231,-0.09211097,-9.799036,0,0,40.12737,1,1,1000,1000
IMU,96166779,-0.004467515,0.0040538,-0.00384622,0.2506935,0.1987596,-9.801335,0,0,40.12294,1,1,1000,1000
IMU,96206554,-0.006794795,0.0001298762,0.01997325,0.2969818,0.191652,-9.88748,0,0,40.11835,1,1,1000,1000
IMU,96246617,0.007036493,-0.00413217,-0.02702825,0.2128767,-0.08976807,-9.768542,0,0,40.11427,1,1,1000,1000
IMU,96286607,0.0002573388,0.011118,0.02777059,0.2036565,0.2674972,-9.894186,0,0,40.11059,1,1,1000,1000
IMU,96326663,-0.003422053,-0.007239882,-0.02099802,0.3194916,0.09769206,-9.746064,0,0,40.10723,1,1,1000,1000
IMU,96366832,-0.002227511,-0.001276581,0.01430215,0.2260967,-0.02328201,-9.890591,0,0,40.10406,1,1,1000,1000
IMU,96406570,0.004709688,0.006954186,-0.004285831,0.1652288,0.2890141,-9.735086,0,0,40.10153,1,1,1000,1000
IMU,96446547,-0.001377923,-0.005346784,-0.007827067,0.434911,-0.0219621,-9.865757,0,0,40.09952,1,1,1000,1000
IMU,96486563,-0.005210895,-0.003798648,0.01937751,0.1020151,0.04208989,-9.707956,0,0,40.09771,1,1,1000,1000
IMU,96526560,0.002067072,0.005626353,-0.02826104,0.2743527,0.2154503,-9.826612,0,0,40.09611,1,1,1000,1000
IMU,96567221,0.004251861,-0.004144453,0.02932153,0.342943,0.1173983,-9.851871,0,0,40.09478,1,1,1000,1000
