IMU,25674528,-0.0002547422,-0.0008491519,0.0009315573,-0.1044915,-0.1689324,-9.812913,0,0,42.11041,1,1,1000,1000
CTUN,25714604,0,0,0,0.3241083,0.0666178,0.0666178,0,0,0.19,0,0,0,
ATT,25714662,0,0.78,0,-0.29,0.18,0.18,0,1,,,,,
PRX,25714784,2,14.39,0,8.62,0,6.88,0,8.88,0,0,180,6.88,
IMU,25714792,5.92E-05,0.001279391,-0.0001400612,-0.09148111,-0.1641358,-9.781967,0,0,42.11023,1,1,1000,1000
IMU,25754405,-0.0009861754,-0.0005718206,0.0008477588,-0.09023953,-0.1546096,-9.841366,0,0,42.11029,1,1,1000,1000
IMU,25794339,0.0002272812,-0.001678458,0.001162892,-0.09765688,-0.1528116,-9.796736,0,0,42.10997,1,1,1000,1000
CTUN,25814513,0,0,0,0.3241083,0.06668469,0.06668469,-0.02,0,0.19,0,0,0,
ATT,25814569,0,0.77,0,-0.29,0.19,0.18,0,1,,,,,
PRX,25814692,2,14.41,0,8.68,0,6.8,0,8.88,0,0,180,6.8,
IMU,25834575,4.18E-05,0.001690081,6.27E-05,-0.1136659,-0.1697983,-9.820419,0,0,42.11088,1,1,1000,1000
IMU,25874437,-0.001196228,-0.004334845,0.000158451,-0.0983983,-0.1745727,-9.789239,0,0,42.11253,1,1,1000,1000
CTUN,25914562,0,0,0,0.3241083,0.06685303,0.06685303,0.03,0,0.19,0,0,0,
ATT,25914620,0,0.77,0,-0.3,0.19,0.19,0,1,,,,,
PRX,25914742,2,14.3,0,8.63,0,6.84,0,8.84,0,0,180,6.84,
IMU,25914749,-0.0007165996,0.0002463817,0.0001703672,-0.09341155,-0.1666751,-9.820872,0,0,42.11485,1,1,1000,1000
IMU,25954555,-0.0008170102,0.0004814651,0.000130228,-0.08934254,-0.1751947,-9.838806,0,0,42.11837,1,1,1000,1000
IMU,25994517,0.0009172402,-0.0009588234,8.67E-05,-0.09606228,-0.1744827,-9.820742,0,0,42.12392,1,1,1000,1000
CTUN,26014622,0,0,0,0.3241083,0.06694403,0.06694403,0.13,0,0.19,0,0,0,
ATT,26014679,0,0.77,0,-0.31,0.19,0.19,0,1,,,,,
PRX,26014851,2,14.45,0,8.64,0,6.88,0,8.89,0,0,180,6.88,
IMU,26034554,4.02E-05,-0.003597272,0.001495407,-0.1038571,-0.1645609,-9.813792,0,0,42.13152,1,1,1000,1000
IMU,26074552,-0.0007404626,-0.0007473537,0.0004740445,-0.09069763,-0.1743201,-9.822412,0,0,42.13879,1,1,1000,1000
CTUN,26114584,0,0,0,0.3241083,0.06703808,0.06703808,0.15,0,0.19,0,0,0,
ATT,26114639,0,0.77,0,-0.31,0.19,0.18,0,1,,,,,
PRX,26114762,2,14.33,0,8.67,0,6.89,0,8.88,0,0,180,6.89,
IMU,26114770,0.001276002,0.0009377021,-0.002484801,-0.251864,-0.1433834,-9.820893,0,0,42.1462,1,1,1000,1000
IMU,26154556,-0.001966264,-0.003292961,0.02601984,-0.08418096,-0.08350959,-9.718517,0,0,42.15372,1,1,1000,1000
IMU,26194513,-0.0001643161,-9.41E-05,0.02113517,-0.02753384,-0.2795399,-9.834974,0,0,42.15839,1,1,1000,1000
CTUN,26214554,0,0,0,0.3241083,0.06721019,0.06721019,0.25,0,0.19,0,0,0,
ATT,26214608,0,0.77,0,-0.31,0.18,0.18,0,1,,,,,
PRX,26214732,2,14.31,0,8.67,0,6.86,0,8.87,0,0,180,6.86,
IMU,26234586,0.0003347797,-0.002236469,0.01341285,-0.0350665,-0.006371345,-9.800379,0,0,42.16277,1,1,1000,1000
IMU,26274539,-0.00210413,-0.001884972,-4.73E-05,-0.2024716,-0.1225103,-9.8571,0,0,42.16689,1,1,1000,1000
CTUN,26314696,0,0,0,0.3241083,0.06731635,0.06731635,0.24,0,0.19,0,0,0,
ATT,26314751,0,0.77,0,-0.32,0.19,0.19,0,1,,,,,
PRX,26314876,2,23.55,0,8.67,0,6.87,0,8.86,0,0,180,6.87,
IMU,26314883,-0.002856963,-0.002768986,-0.01332037,0.03374387,-0.5156032,-9.821101,0,0,42.17313,1,1,1000,1000
IMU,26354545,-0.000175379,0.001169599,0.006249929,-0.5034724,-0.2785123,-9.704926,0,0,42.17981,1,1,1000,1000
IMU,26394545,0.002914168,0.004648329,0.01359501,0.270711,-0.225903,-9.828236,0,0,42.18662,1,1,1000,1000
CTUN,26414567,0,0,0,0.3241083,0.06738725,0.06738725,0.26,0,0.19,0,0,0,
