	Lab 3 output:

straight time is 10000 and turn time is 2000 
x = 0.188227  y = -1.148761 
x = 0.188230  y = -1.148767 
x = 0.188230  y = -1.148767 
x = 0.188229  y = -1.148767 
x = 0.188228  y = -1.148765 
x = 0.188228  y = -1.148765 
x = 0.188227  y = -1.148764 
x = 0.188226  y = -1.148763 
x = 0.188226  y = -1.148763 
x = 0.188224  y = -1.148762 
x = 0.188222  y = -1.148761 
x = 0.188222  y = -1.148761 
x = 0.188221  y = -1.148760 
x = 0.188220  y = -1.148760 
x = 0.188220  y = -1.148760 
x = 0.188219  y = -1.148759 
x = 0.188211  y = -1.148759 
x = 0.188211  y = -1.148759 
x = 0.186789  y = -1.144052 
x = 0.184768  y = -1.137816 
x = 0.184768  y = -1.137816 
x = 0.182231  y = -1.129403 
x = 0.180214  y = -1.122913 
x = 0.178221  y = -1.115569 
x = 0.178221  y = -1.115569 
x = 0.176144  y = -1.107832 
x = 0.176144  y = -1.107832 
x = 0.172392  y = -1.093025 
x = 0.172392  y = -1.093025 
x = 0.170730  y = -1.085968 
x = 0.169005  y = -1.078336 
x = 0.167372  y = -1.070725 
x = 0.167372  y = -1.070725 
x = 0.165906  y = -1.063552 
x = 0.165906  y = -1.063552 
x = 0.164382  y = -1.055711 
x = 0.163050  y = -1.048500 
x = 0.163050  y = -1.048500 
x = 0.161694  y = -1.040789 
x = 0.160404  y = -1.033061 
x = 0.159251  y = -1.025793 
x = 0.159251  y = -1.025793 
x = 0.158056  y = -1.017865 
x = 0.157012  y = -1.010568 
x = 0.155951  y = -1.002780 
x = 0.155951  y = -1.002780 
x = 0.154943  y = -0.994979 
x = 0.153984  y = -0.987768 
x = 0.153138  y = -0.980099 
x = 0.153138  y = -0.980099 
x = 0.152277  y = -0.972594 
x = 0.152277  y = -0.972594 
x = 0.151414  y = -0.964689 
x = 0.150613  y = -0.956960 
x = 0.150613  y = -0.956960 
x = 0.149882  y = -0.949551 
x = 0.149131  y = -0.941531 
x = 0.148474  y = -0.934156 
x = 0.147807  y = -0.926284 
x = 0.147807  y = -0.926284 
x = 0.147174  y = -0.918415 
x = 0.146609  y = -0.911023 
x = 0.146609  y = -0.911023 
x = 0.146023  y = -0.902971 
x = 0.145512  y = -0.895572 
x = 0.144993  y = -0.887682 
x = 0.144993  y = -0.887682 
x = 0.144500  y = -0.879789 
x = 0.144500  y = -0.879789 
x = 0.143581  y = -0.864524 
x = 0.143581  y = -0.864524 
x = 0.143174  y = -0.857109 
x = 0.142758  y = -0.849199 
x = 0.142363  y = -0.841303 
x = 0.142363  y = -0.841303 
x = 0.142009  y = -0.833881 
x = 0.142009  y = -0.833881 
x = 0.141643  y = -0.825802 
x = 0.141324  y = -0.818380 
x = 0.141324  y = -0.818380 
x = 0.141000  y = -0.810467 
x = 0.140692  y = -0.802554 
x = 0.140417  y = -0.795127 
x = 0.140417  y = -0.795127 
x = 0.140133  y = -0.787040 
x = 0.139884  y = -0.779611 
x = 0.139884  y = -0.779611 
x = 0.139632  y = -0.771692 
x = 0.139319  y = -0.764051 
x = 0.139169  y = -0.756592 
x = 0.138927  y = -0.748735 
x = 0.138927  y = -0.748735 
x = 0.138688  y = -0.741285 
x = 0.138688  y = -0.741285 
x = 0.138421  y = -0.733284 
x = 0.138163  y = -0.725546 
x = 0.138163  y = -0.725546 
x = 0.137903  y = -0.718136 
x = 0.137619  y = -0.710228 
x = 0.137364  y = -0.702829 
x = 0.137103  y = -0.694985 
x = 0.137103  y = -0.694985 
x = 0.136848  y = -0.686975 
x = 0.136624  y = -0.679578 
x = 0.136390  y = -0.671486 
x = 0.136390  y = -0.671486 
x = 0.136187  y = -0.664051 
x = 0.135997  y = -0.656308 
x = 0.135997  y = -0.656308 
x = 0.135784  y = -0.648625 
x = 0.135587  y = -0.641251 
x = 0.135587  y = -0.641251 
x = 0.135359  y = -0.633029 
x = 0.135145  y = -0.625617 
x = 0.135145  y = -0.625617 
x = 0.134915  y = -0.617911 
x = 0.134668  y = -0.610062 
x = 0.134441  y = -0.602701 
x = 0.134441  y = -0.602701 
x = 0.134188  y = -0.594705 
x = 0.133946  y = -0.587340 
x = 0.133675  y = -0.579479 
x = 0.133675  y = -0.579479 
x = 0.133421  y = -0.571772 
x = 0.133164  y = -0.564372 
x = 0.133164  y = -0.564372 
x = 0.132878  y = -0.556252 
x = 0.132621  y = -0.548927 
x = 0.132621  y = -0.548927 
x = 0.132329  y = -0.541084 
x = 0.132038  y = -0.533190 
x = 0.132038  y = -0.533190 
x = 0.131496  y = -0.517670 
x = 0.131496  y = -0.517670 
x = 0.131255  y = -0.510256 
x = 0.131010  y = -0.502336 
x = 0.131010  y = -0.502336 
x = 0.130777  y = -0.494411 
x = 0.130499  y = -0.487101 
x = 0.130499  y = -0.487101 
x = 0.130373  y = -0.479815 
x = 0.130155  y = -0.472331 
x = 0.130155  y = -0.472331 
x = 0.129911  y = -0.464370 
x = 0.129665  y = -0.456678 
x = 0.129436  y = -0.449407 
x = 0.129173  y = -0.441245 
x = 0.129173  y = -0.441245 
x = 0.128924  y = -0.433898 
x = 0.128674  y = -0.426338 
x = 0.128674  y = -0.426338 
x = 0.128396  y = -0.418207 
x = 0.128142  y = -0.410925 
x = 0.128142  y = -0.410925 
x = 0.127784  y = -0.403001 
x = 0.127593  y = -0.395437 
x = 0.127593  y = -0.395437 
x = 0.127305  y = -0.387707 
x = 0.127018  y = -0.379769 
x = 0.127018  y = -0.379769 
x = 0.126762  y = -0.372340 
x = 0.126496  y = -0.364267 
x = 0.126496  y = -0.364267 
x = 0.126027  y = -0.348908 
x = 0.126027  y = -0.348908 
x = 0.125803  y = -0.340987 
x = 0.125533  y = -0.333671 
x = 0.125400  y = -0.325891 
x = 0.125400  y = -0.325891 
x = 0.125200  y = -0.318464 
x = 0.125200  y = -0.318464 
x = 0.124969  y = -0.310382 
x = 0.124748  y = -0.302710 
x = 0.124521  y = -0.295270 
x = 0.124521  y = -0.295270 
x = 0.124270  y = -0.287358 
x = 0.124038  y = -0.279860 
x = 0.124038  y = -0.279860 
x = 0.123792  y = -0.272207 
x = 0.123522  y = -0.264125 
x = 0.123522  y = -0.264125 
x = 0.123005  y = -0.248992 
x = 0.123005  y = -0.248992 
x = 0.122750  y = -0.241624 
x = 0.122475  y = -0.233615 
x = 0.122475  y = -0.233615 
x = 0.122219  y = -0.225801 
x = 0.121984  y = -0.218335 
x = 0.121984  y = -0.218335 
x = 0.121743  y = -0.210239 
x = 0.121532  y = -0.202813 
x = 0.121532  y = -0.202813 
x = 0.121328  y = -0.195448 
x = 0.121093  y = -0.187194 
x = 0.120880  y = -0.179914 
x = 0.120640  y = -0.171924 
x = 0.120640  y = -0.171924 
x = 0.120410  y = -0.164544 
x = 0.120151  y = -0.156553 
x = 0.120151  y = -0.156553 
x = 0.119893  y = -0.148879 
x = 0.119652  y = -0.141610 
x = 0.119652  y = -0.141610 
x = 0.119378  y = -0.133441 
x = 0.119121  y = -0.125997 
x = 0.119121  y = -0.125997 
x = 0.118850  y = -0.118312 
x = 0.118569  y = -0.110364 
x = 0.118569  y = -0.110364 
x = 0.118002  y = -0.094932 
x = 0.118002  y = -0.094932 
x = 0.117745  y = -0.087519 
x = 0.117484  y = -0.079608 
x = 0.117484  y = -0.079608 
x = 0.117234  y = -0.071677 
x = 0.117013  y = -0.064251 
x = 0.117013  y = -0.064251 
x = 0.116782  y = -0.056158 
x = 0.116491  y = -0.048631 
x = 0.116491  y = -0.048631 
x = 0.116607  y = -0.049769 
x = 0.116642  y = -0.051039 
x = 0.116642  y = -0.051039 
x = 0.116643  y = -0.051084 
x = 0.116643  y = -0.051086 
x = 0.116643  y = -0.051087 
x = 0.116643  y = -0.051087 
x = 0.116643  y = -0.051087 
x = 0.116643  y = -0.051087 
x = 0.116643  y = -0.051086 
x = 0.116643  y = -0.051086 
x = 0.116643  y = -0.051086 
x = 0.116644  y = -0.051086 
x = 0.116644  y = -0.051086 
x = 0.116644  y = -0.051086 
x = 0.116644  y = -0.051085 
x = 0.116644  y = -0.051085 
x = 0.116644  y = -0.051085 
x = 0.116581  y = -0.051256 
x = 0.116553  y = -0.051378 
x = 0.116553  y = -0.051378 
x = 0.116589  y = -0.050672 
x = 0.116670  y = -0.049686 
x = 0.116682  y = -0.048629 
x = 0.116423  y = -0.047326 
x = 0.116423  y = -0.047326 
x = 0.116313  y = -0.046442 
x = 0.116016  y = -0.045219 
x = 0.116016  y = -0.045219 
x = 0.115615  y = -0.044513 
x = 0.115058  y = -0.043667 
x = 0.115058  y = -0.043667 
x = 0.115452  y = -0.042665 
x = 0.115137  y = -0.042421 
x = 0.115137  y = -0.042421 
x = 0.114185  y = -0.042631 
x = 0.114368  y = -0.041387 
x = 0.113321  y = -0.041698 
x = 0.113321  y = -0.041698 
x = 0.112691  y = -0.041629 
x = 0.112011  y = -0.041394 
x = 0.110998  y = -0.041277 
x = 0.110998  y = -0.041277 
x = 0.109983  y = -0.041343 
x = 0.109507  y = -0.041087 
x = 0.109507  y = -0.041087 
x = 0.108465  y = -0.041211 
x = 0.107637  y = -0.040629 
x = 0.107637  y = -0.040629 
x = 0.106482  y = -0.041167 
x = 0.105264  y = -0.041156 
x = 0.104780  y = -0.040450 
x = 0.104780  y = -0.040450 
x = 0.103992  y = -0.040361 
x = 0.103579  y = -0.039894 
x = 0.102794  y = -0.040008 
x = 0.102794  y = -0.040008 
x = 0.102350  y = -0.039754 
x = 0.102080  y = -0.039663 
x = 0.102080  y = -0.039663 
x = 0.102020  y = -0.039652 
x = 0.102022  y = -0.039651 
x = 0.102022  y = -0.039651 
x = 0.102024  y = -0.039649 
x = 0.102026  y = -0.039648 
x = 0.102026  y = -0.039648 
x = 0.102028  y = -0.039644 
x = 0.102028  y = -0.039644 
x = 0.102029  y = -0.039643 
x = 0.102030  y = -0.039636 
x = 0.102030  y = -0.039636 
x = 0.102029  y = -0.039634 
x = 0.102029  y = -0.039633 
x = 0.102029  y = -0.039633 
x = 0.102030  y = -0.039631 
x = 0.102031  y = -0.039629 
x = 0.102031  y = -0.039629 
x = 0.102032  y = -0.039628 
x = 0.102031  y = -0.039621 
x = 0.102031  y = -0.039619 
x = 0.102032  y = -0.039618 
x = 0.102032  y = -0.039618 
x = 0.102033  y = -0.039616 
x = 0.102034  y = -0.039615 
x = 0.102034  y = -0.039615 
x = 0.102033  y = -0.039608 
x = 0.102033  y = -0.039606 
Done

