IMU,71980885,-0.01446679,-0.02656563,0.70315,2.247929,4.368643,-11.75225,0,0,42.57413,1,1,999,999,,,,
IMU,72020596,0.02918046,-0.05659476,0.700537,0.2584428,-5.987026,-10.44423,0,0,42.575,1,1,999,999,,,,
CTUN,72040728,0.5632752,0.001060605,0.4450968,0.3059569,0.1080797,0.2408051,1.15,0.51,0.64,0,-18,-19,,,,,
ATT,72040911,2.71,3.27,-0.39,-1.27,183.14,183.43,0.03,1,,,,,,,,,
PRX,72041100,2,11.75,0,9.8,0,10.88,0,6.13,0,0,270,6.13,,,,,
IMU,72060667,-0.06132961,0.006470235,0.6982399,-1.461768,3.017099,-5.844107,0,0,42.57539,1,1,999,999,,,,
IMU,72100625,-0.0109667,-0.01097672,0.7113127,0.2028166,-3.195636,-11.1623,0,0,42.57625,1,1,999,999,,,,
CTUN,72140802,0.4316418,0.000779748,0.453372,0.3059569,0.1104989,0.2392127,1.15,0.51,0.63,0,-18,-16,,,,,
ATT,72141032,2.71,3.11,-0.59,-1.46,187.14,187.46,0.03,1,,,,,,,,,
PRX,72141154,2,11.81,0,9.94,0,10.68,0,6.28,0,0,270,6.28,,,,,
IMU,72141161,-0.02482026,0.01124251,0.6987545,-0.1805514,2.101356,-12.50659,0,0,42.57715,1,1,999,999,,,,
IMU,72180715,0.008228024,-0.05168327,0.7029879,2.276906,-0.7668491,-8.787066,0,0,42.57753,1,1,999,999,,,,
IMU,72220757,0.02817822,0.01623576,0.7056982,-1.928283,-4.574328,-10.90919,0,0,42.57835,1,1,999,999,,,,
CTUN,72241343,0.4844261,0.0009306073,0.4415875,0.3059569,0.113144,0.2421018,1.13,0.51,0.63,0,-17,-16,,,,,
ATT,72241516,2.69,3.12,-0.63,-1.68,191.14,191.48,0.02,1,,,,,,,,,
PRX,72241639,2,11.33,0,10.13,0,10.62,0,6.56,0,0,270,6.56,,,,,
IMU,72260701,0.0115725,0.0666103,0.7205698,0.5971357,1.755949,-7.025405,0,0,42.57915,1,1,999,999,,,,
IMU,72300698,0.01068912,0.05369832,0.7164997,-0.8671851,-0.1047959,-10.76869,0,0,42.57968,1,1,999,999,,,,
CTUN,72340612,0.430738,0.0007455349,0.4391389,0.3059569,0.1156695,0.2469684,1.15,0.51,0.64,0,-18,-17,,,,,
ATT,72340676,2.69,3.04,-0.58,-1.44,195.14,195.61,0.02,1,,,,,,,,,
PRX,72340823,2,11.48,0,10.36,0,10.74,0,6.74,0,0,270,6.74,,,,,
IMU,72340831,-0.04177896,0.08996026,0.7148649,0.4557731,5.647937,-9.873756,0,0,42.58049,1,1,999,999,,,,
IMU,72380788,0.03964388,0.07204066,0.7205727,0.6155614,-7.138376,-12.38028,0,0,42.58108,1,1,999,999,,,,
IMU,72421052,-0.05887269,0.09419728,0.7189252,-1.681663,5.839368,-4.692634,0,0,42.58183,1,1,999,999,,,,
CTUN,72440731,0.4506615,0.000715971,0.4369838,0.3059569,0.1176286,0.2521039,1.13,0.51,0.64,0,-19,-19,,,,,
ATT,72440802,2.51,2.98,-0.52,-1.21,199.14,199.71,0.02,1,,,,,,,,,
PRX,72440923,2,11.89,0,10.25,0,22.9,0,7.02,0,0,270,7.02,,,,,
IMU,72460780,-0.03591776,0.08024228,0.7152822,-0.4805097,-3.246489,-11.2372,0,0,42.58245,1,1,999,999,,,,
IMU,72500799,-0.1917245,0.4402744,0.6979601,3.342279,2.855842,-9.571261,0,0,42.58318,1,1,999,999,,,,
CTUN,72540798,0.4352638,0.0003629923,0.449401,0.3059569,0.1197131,0.2531478,1.16,0.51,0.62,0,-18,-16,,,,,
ATT,72540935,1.88,2.26,1.14,0.59,203.14,203.8,0.02,1,,,,,,,,,
PRX,72541131,2,12.22,0,10.25,0,13.93,0,7.33,0,0,270,7.33,,,,,
IMU,72541138,-0.1963151,0.4622739,0.6889572,-0.388021,-4.062627,-12.23172,0,0,42.58398,1,1,999,999,,,,
IMU,72581230,-0.1074444,0.3400292,0.689106,1.16964,4.362921,-9.091866,0,0,42.58436,1,1,999,999,,,,
IMU,72620716,0.06494503,-0.01297124,0.6840434,3.076293,-5.794399,-13.24258,0,0,42.58435,1,1,999,999,,,,
CTUN,72640711,0.4292793,0.0004004836,0.4514231,0.3059569,0.1229841,0.252289,1.19,0.51,0.63,0,-17,-17,,,,,
ATT,72640873,1.96,2.1,0.49,1.3,207.14,207.75,0.02,1,,,,,,,,,
PRX,72641066,2,12.79,0,10.24,0,11.68,0,7.65,0,0,270,7.65,,,,,
IMU,72660719,0.03478931,-0.180661,0.6715337,-0.1728775,-7.069086,-12.47213,0,0,42.58435,1,1,999,999,,,,
IMU,72700919,-0.06679503,-0.1657001,0.665927,-1.647618,4.921795,-3.853228,0,0,42.58435,1,1,999,999,,,,
CTUN,72740696,0.3913808,0.0002430379,0.4567812,0.3059569,0.1254407,0.2511386,1.23,0.51,0.63,0,-17,-19,,,,,
ATT,72740891,1.82,2.01,-0.3,0.15,211.14,211.55,0.02,1,,,,,,,,,
PRX,72741088,2,13.31,0,10.34,0,11.37,0,8.19,0,0,270,8.19,,,,,
IMU,72741095,-0.05624951,-0.1726931,0.6724959,0.2474355,-2.739744,-9.909775,0,0,42.58435,1,1,999,999,,,,
IMU,72780694,-0.09555259,-0.09116618,0.6653176,0.8558192,2.305912,-13.96864,0,0,42.58435,1,1,999,999,,,,
IMU,72820738,-0.03513658,-0.144395,0.6797294,2.011885,-0.6033485,-8.738116,0,0,42.58435,1,1,999,999,,,,
CTUN,72840874,0.5231283,0.0002924204,0.4538874,0.3059569,0.1275794,0.2510316,1.15,0.51,0.61,0,-17,-17,,,,,
ATT,72841116,1.62,1.79,-0.92,-0.67,215.14,215.38,0.02,1,,,,,,,,,
PRX,72841243,2,13.69,0,10.48,0,11.25,0,8.65,0,0,270,8.65,,,,,
IMU,72860701,-0.05735888,-0.09693389,0.6765597,-3.463264,-1.049245,-7.091151,0,0,42.58435,1,1,999,999,,,,
IMU,72900695,-0.09200561,-0.03328571,0.6802693,0.001092762,3.848913,-9.290709,0,0,42.58435,1,1,999,999,,,,
CTUN,72940742,0.3342693,0.0001750588,0.4575059,0.3059569,0.1310301,0.2577879,1.15,0.51,0.61,0,-16,-15,,,,,
ATT,72940928,1.37,1.44,-1.43,-1.15,219.14,219.22,0.02,1,,,,,,,,,
PRX,72941139,2,13.95,0,10.96,0,11.21,0,9.79,0,0,270,9.79,,,,,
IMU,72941147,-0.05165594,-0.08092694,0.6808339,1.6839,-2.891794,-12.64405,0,0,42.58435,1,1,999,999,,,,
IMU,72981278,-0.0806674,-0.0681834,0.6715905,0.364555,0.7082432,-10.79752,0,0,42.58435,1,1,999,999,,,,
IMU,73020709,-0.08639832,-0.07007308,0.6751297,0.7584111,0.9938672,-8.091284,0,0,42.58435,1,1,999,999,,,,
CTUN,73040723,0.3998328,0.0002357364,0.437603,0.3059569,0.1348127,0.2657956,1.14,0.51,0.61,0,-17,-15,,,,,
ATT,73040796,1.1,1.06,-1.76,-1.65,223.14,223.05,0.02,1,,,,,,,,,
PRX,73040916,2,13.63,0,11.45,0,10.77,0,10.45,0,0,270,10.45,,,,,
IMU,73060572,-0.05432019,-0.06135705,0.6816774,-1.561884,-6.351179,-10.51504,0,0,42.58435,1,1,999,999,,,,
IMU,73100590,-0.1049249,-0.01729359,0.6771455,0.3791485,7.854303,-8.04497,0,0,42.58435,1,1,999,999,,,,
CTUN,73140666,0.4329262,0.0002788901,0.4649527,0.3059569,0.1392036,0.2719374,1.15,0.51,0.61,0,-15,-15,,,,,
ATT,73140738,0.76,0.57,-2.15,-1.97,227.14,226.97,0.02,1,,,,,,,,,
PRX,73140857,2,23.47,0,11.58,0,10.32,0,11.33,0,0,180,10.32,,,,,
IMU,73140865,-0.01850486,-0.06167069,0.6830093,0.857978,-6.21314,-12.01483,0,0,42.58402,1,1,999,999,,,,
IMU,73180699,-0.06038117,-0.1177141,0.6803398,-0.3134487,-5.276704,-11.38543,0,0,42.58196,1,1,999,999,,,,
IMU,73220802,-0.1262704,-0.142065,0.6938797,-0.5427228,3.781862,-6.200489,0,0,42.57933,1,1,999,999,,,,
CTUN,73241614,0.4754369,0.0004910529,0.4667674,0.3059569,0.1455145,0.2769571,1.19,0.51,0.6,0,-14,-16,,,,,
ATT,73241686,0.21,-0.01,-2.42,-2.6,231.14,230.9,0.02,1,,,,,,,,,
PRX,73241807,2,11.91,0,11.67,0,9.82,0,12.72,0,0,180,9.82,,,,,
IMU,73260807,-0.1103776,-0.04152726,0.6932489,-2.141403,-2.725006,-10.68691,0,0,42.57534,1,1,999,999,,,,
IMU,73300654,-0.1452017,0.1882481,0.6934527,-1.08719,1.601878,-9.886124,0,0,42.57048,1,1,999,999,,,,
CTUN,73341049,0.397634,0.0002343953,0.4546462,0.3059569,0.1527523,0.2786948,1.12,0.51,0.59,0,-13,-11,,,,,
ATT,73341123,-0.49,-0.78,-1.82,-1.8,235.14,234.9,0.02,1,,,,,,,,,
PRX,73341247,2,10.87,0,11.5,0,9.42,0,13.49,0,0,180,9.42,,,,,
IMU,73341255,-0.1143956,0.1970281,0.6976054,3.72414,2.726803,-12.33136,0,0,42.56566,1,1,999,999,,,,
IMU,73380686,-0.07594752,0.07281655,0.691185,-1.3833,-4.429364,-10.24407,0,0,42.56093,1,1,999,999,,,,
IMU,73420598,-0.09353529,0.08868918,0.6845664,-2.704928,1.342562,-8.003916,0,0,42.55541,1,1,999,999,,,,
CTUN,73440722,0.4463012,0.0002060533,0.4536523,0.3059569,0.1602181,0.2860087,1.16,0.51,0.59,0,-13,-11,,,,,
ATT,73440819,-0.34,-1.2,-1.18,-1.25,239.14,238.85,0.02,1,,,,,,,,,
PRX,73440939,2,9.99,0,23.06,0,9.27,0,13.97,0,0,180,9.27,,,,,
IMU,73460698,0.1105281,0.134213,0.6972223,0.4974582,1.593188,-6.83891,0,0,42.54773,1,1,999,999,,,,
IMU,73500772,0.3960121,0.05060009,0.6882525,-0.2481335,-2.976623,-13.2712,0,0,42.53988,1,1,999,999,,,,
CTUN,73540674,0.4951009,4.16E-05,0.4407136,0.3059569,0.1680218,0.2924015,1.19,0.51,0.59,0,-11,-11,,,,,
ATT,73540892,-0.38,0.17,-0.76,-0.72,243.14,242.77,0.02,1,,,,,,,,,
PRX,73541084,2,9.23,0,11.22,0,9.09,0,14.04,0,0,180,9.09,,,,,
IMU,73541092,0.08807886,0.06679355,0.6820037,0.8233255,5.158672,-9.852958,0,0,42.52868,1,1,999,999,,,,
IMU,73580799,-0.167577,0.04135134,0.6762761,-0.6897646,-8.203625,-11.28459,0,0,42.51359,1,1,999,999,,,,
IMU,73620634,-0.2886882,0.05486481,0.6738443,-1.118062,2.141966,-8.459825,0,0,42.49492,1,1,999,999,,,,
CTUN,73640723,0.5152627,9.54E-05,0.4608245,0.3059569,0.1761147,0.2971978,1.26,0.51,0.6,0,-11,-13,,,,,
ATT,73640888,-1.36,-1,-0.36,-0.44,247.14,246.62,0.03,1,,,,,,,,,
PRX,73641084,2,8.61,0,22.92,0,8.93,0,13.62,0,0,0,8.61,,,,,
IMU,73660655,-0.1843545,-0.007810302,0.6897693,-0.407293,2.223052,-7.958386,0,0,42.47631,1,1,999,999,,,,
IMU,73700606,0.2355617,0.03358228,0.695879,0.9537094,-4.058478,-11.31531,0,0,42.45644,1,1,999,999,,,,
CTUN,73740690,0.4943694,1.58E-05,0.4567508,0.3059569,0.1831738,0.3018926,1.25,0.51,0.6,0,-11,-11,,,,,
ATT,73740846,0.82,0.38,-0.11,-0.24,251.14,250.61,0.03,1,,,,,,,,,
PRX,73741036,2,8.32,0,13.21,0,8.7,0,13.34,0,0,0,8.32,,,,,
IMU,73741045,0.5772182,0.02700211,0.6857049,0.5178332,0.870921,-8.99247,0,0,42.43621,1,1,999,999,,,,
IMU,73781245,0.4841308,-0.0463744,0.6941618,0.5682459,-2.101113,-10.40798,0,0,42.41674,1,1,999,999,,,,
IMU,73820669,-0.01502401,0.03381877,0.6680033,-2.865809,0.7020762,-8.602137,0,0,42.39847,1,1,999,999,,,,
CTUN,73841719,0.5074307,0.0001875758,0.4369898,0.3059569,0.1899065,0.3071649,1.24,0.51,0.6,0,-12,-11,,,,,
ATT,73841790,-0.19,1.52,0.13,-0.33,255.14,254.51,0.03,1,,,,,,,,,
PRX,73841910,2,7.9,0,9.98,0,8.68,0,13.06,0,0,0,7.9,,,,,
IMU,73860605,-0.326248,-0.03042359,0.668653,0.693198,-6.9852,-8.992463,0,0,42.38213,1,1,999,999,,,,
IMU,73900701,-0.4588628,0.002211873,0.6651553,-2.144977,5.03347,-7.619403,0,0,42.36829,1,1,999,999,,,,
CTUN,73940729,0.4557846,4.00E-05,0.4659747,0.3059569,0.1954136,0.3103435,1.19,0.51,0.61,0,-13,-13,,,,,
ATT,73940826,-1.27,-0.65,0.41,-0.38,259.14,258.34,0.03,1,,,,,,,,,
PRX,73941016,2,7.6,0,9.71,0,8.59,0,12.8,0,0,0,7.6,,,,,
IMU,73941027,-0.3264955,0.02377482,0.6703463,1.714173,2.867529,-10.53583,0,0,42.35695,1,1,999,999,,,,
IMU,73980667,-0.1967994,0.05623882,0.6614808,1.754101,-6.399888,-12.50846,0,0,42.34808,1,1,999,999,,,,
IMU,74021418,-0.2706089,0.05429772,0.6464404,-0.167481,3.647958,-10.09897,0,0,42.34087,1,1,999,999,,,,
CTUN,74041490,0.4422167,0.0002450347,0.4391867,0.3059569,0.1999913,0.310061,1.35,0.51,0.6,0,-14,-13,,,,,
ATT,74041561,-1.98,-1.9,0.63,0.03,263.14,262.12,0.03,1,,,,,,,,,
PRX,74041681,2,7.39,0,9.56,0,8.57,0,13.78,0,0,0,7.39,,,,,
IMU,74061465,-0.2676248,0.006532907,0.6522447,-0.4597763,0.7091243,-8.419289,0,0,42.33509,1,1,999,999,,,,
IMU,74101397,-0.232114,0.04963617,0.6453791,-1.188344,-2.714227,-8.281127,0,0,42.33077,1,1,999,999,,,,
CTUN,74141487,0.4386853,0.0006807148,0.4721178,0.3059569,0.203852,0.3083109,1.31,0.51,0.6,0,-13,-15,,,,,
ATT,74141560,-2.65,-3.17,0.81,0.32,267.14,265.82,0.03,1,,,,,,,,,
PRX,74141682,2,7.22,0,9.51,0,8.55,0,13.91,0,0,0,7.22,,,,,
IMU,74141690,-0.2803449,0.02628119,0.634493,0.09093319,5.661463,-10.11246,0,0,42.32768,1,1,999,999,,,,
IMU,74182460,-0.183412,-0.01259528,0.6217209,2.219423,3.114699,-13.83417,0,0,42.32587,1,1,999,999,,,,
IMU,74222256,-0.04863718,-0.06904677,0.6127557,1.70234,-4.711023,-12.1742,0,0,42.32487,1,1,999,999,,,,
CTUN,74241433,0.5144303,0.001092434,0.4626634,0.3059569,0.2072238,0.3102994,1.39,0.51,0.6,0,-13,-12,,,,,
ATT,74241507,-2.83,-3.72,0.87,0.27,271.14,269.34,0.03,1,,,,,,,,,
PRX,74241628,2,7.3,0,9.57,0,8.55,0,13.36,0,0,0,7.3,,,,,
IMU,74261392,0.0001036422,-0.07020162,0.6034327,-2.435573,-0.2957706,-7.28107,0,0,42.32508,1,1,999,999,,,,
IMU,74301477,0.08585909,-0.05153157,0.6181962,2.098373,-0.2445578,-8.885248,0,0,42.32545,1,1,999,999,,,,
CTUN,74341803,0.4728682,0.0007759333,0.4488132,0.3059569,0.2103467,0.3133567,1.48,0.51,0.6,0,-13,-12,,,,,
ATT,74341877,-2.79,-3.26,0.86,0.32,275.14,272.84,0.03,1,,,,,,,,,
PRX,74341999,2,7.43,0,9.62,0,8.5,0,13.35,0,0,0,7.43,,,,,
IMU,74342007,0.1311479,-0.05368307,0.6157,-0.5425403,-2.693482,-7.631656,0,0,42.32634,1,1,999,999,,,,
IMU,74381473,0.0791837,0.005046499,0.6072602,-2.477928,2.810964,-9.126818,0,0,42.32724,1,1,999,999,,,,
IMU,74421389,0.0805871,0.04010297,0.6205299,3.479574,2.97274,-11.41207,0,0,42.32763,1,1,999,999,,,,
CTUN,74441441,0.4038759,0.000454843,0.4600441,0.3059569,0.2133519,0.3137006,1.44,0.51,0.6,0,-13,-11,,,,,
ATT,74441513,-2.84,-2.66,0.87,0.52,279.14,276.33,0.04,1,,,,,,,,,
PRX,74441634,2,7.5,0,10.06,0,8.68,0,13.65,0,0,0,7.5,,,,,
IMU,74461372,0.08186653,-0.0590132,0.6395134,1.241818,-1.444302,-12.34616,0,0,42.32845,1,1,999,999,,,,
IMU,74501419,0.1003364,0.002329973,0.6476161,-0.6363769,-0.001374498,-11.76491,0,0,42.3276,1,1,999,999,,,,
CTUN,74541322,0.4285487,0.0002623796,0.4492025,0.3059569,0.2159558,0.3132634,1.49,0.51,0.6,0,-13,-11,,,,,
ATT,74541450,-2.54,-1.89,0.89,0.66,283.14,280.15,0.04,1,,,,,,,,,
PRX,74541568,2,7.66,0,10.33,0,9.05,0,12.32,0,0,0,7.66,,,,,
IMU,74541575,0.1635568,0.06133815,0.6723112,2.559316,2.397383,-11.89634,0,0,42.32063,1,1,999,999,,,,
IMU,74581338,0.2594562,-0.07573302,0.7002362,0.5104803,-3.491929,-9.534234,0,0,42.30864,1,1,999,999,,,,
IMU,74621394,0.2451608,0.03714832,0.7107425,-1.833693,-3.824578,-9.655792,0,0,42.29424,1,1,999,999,,,,
CTUN,74641425,0.5129465,5.56E-05,0.4586439,0.3059569,0.2180463,0.3103193,1.5,0.51,0.6,0,-13,-12,,,,,
ATT,74641494,-1.77,-0.38,0.92,0.75,287.14,284.16,0.04,1,,,,,,,,,
PRX,74641613,2,7.86,0,10.72,0,9.08,0,11.52,0,0,0,7.86,,,,,
IMU,74661257,0.227245,0.06583028,0.732319,0.2317847,2.706627,-8.304345,0,0,42.27673,1,1,999,999,,,,
IMU,74701305,0.2423051,-0.01780491,0.7514873,-1.21871,-4.659695,-6.466464,0,0,42.25527,1,1,999,999,,,,
CTUN,74741312,0.4505719,9.83E-05,0.4781107,0.3059569,0.2193779,0.3080685,1.44,0.51,0.59,0,-13,-13,,,,,
ATT,74741377,-0.96,0.97,0.9,0.69,291.14,288.48,0.04,1,,,,,,,,,
PRX,74741497,2,8.2,0,11.48,0,9.31,0,11.13,0,0,0,8.2,,,,,
IMU,74741504,0.1331472,-0.04115058,0.7743317,-2.516315,-0.1038923,-8.628977,0,0,42.23142,1,1,999,999,,,,
IMU,74781319,0.0919379,-0.06113304,0.7973814,-0.2625278,4.00901,-8.672098,0,0,42.20715,1,1,999,999,,,,
IMU,74821307,0.2325374,-0.1513382,0.8152167,0.7449396,-3.311006,-8.70461,0,0,42.18424,1,1,999,999,,,,
CTUN,74841373,0.4023741,0.0003053546,0.468588,0.3059569,0.2206633,0.3043193,1.55,0.51,0.6,0,-12,-12,,,,,
ATT,74841443,0.83,2.23,0.62,0,295.14,293.09,0.04,1,,,,,,,,,
PRX,74841561,2,8.43,0,25.41,0,9.37,0,10.82,0,0,0,8.43,,,,,
IMU,74861301,0.4217286,-0.1456082,0.8220012,-0.6610146,0.1743006,-11.41094,0,0,42.16228,1,1,999,999,,,,
IMU,74901375,0.366209,-0.06439657,0.8248213,0.884708,5.907788,-10.5473,0,0,42.14356,1,1,999,999,,,,
CTUN,74941455,0.4524958,0.001360506,0.461127,0.3059569,0.2209878,0.306852,1.67,0.51,0.6,0,-13,-10,,,,,
ATT,74941528,2.17,4.37,0.4,-0.76,299.14,297.78,0.04,1,,,,,,,,,
PRX,74941649,2,8.78,0,25.97,0,9.57,0,10.64,0,0,0,8.78,,,,,
IMU,74941656,0.2846966,-0.03462292,0.8289299,0.6741177,-4.199467,-10.54636,0,0,42.12752,1,1,999,999,,,,
IMU,74981309,0.09371269,-0.03902973,0.831358,2.099693,6.079462,-9.472556,0,0,42.11389,1,1,999,999,,,,
IMU,75021273,0.064638,-0.1170324,0.8338252,0.7642884,-1.666548,-14.71599,0,0,42.10268,1,1,999,999,,,,
CTUN,75041324,0.4681913,0.001871407,0.4685488,0.3059569,0.2214998,0.3074829,1.77,0.51,0.6,0,-13,-10,,,,,
ATT,75041390,2.61,4.86,0.41,-1.57,303.14,302.48,0.05,1,,,,,,,,,
PRX,75041510,2,9.38,0,14.11,0,9.88,0,10.67,0,0,0,9.38,,,,,
IMU,75061320,-0.0537727,0.002708785,0.8171723,1.277643,4.070667,-10.12301,0,0,42.09406,1,1,999,999,,,,
IMU,75101324,-0.07692221,0.01668406,0.8211769,2.514764,-5.74291,-11.5697,0,0,42.08739,1,1,999,999,,,,
CTUN,75141311,0.4581166,0.001454473,0.4440641,0.3059569,0.2218781,0.3088823,1.76,0.51,0.61,0,-13,-10,,,,,
ATT,75141379,2.39,4.22,0.45,-1.72,307.14,307.17,0.05,1,,,,,,,,,
PRX,75141500,2,9.69,0,13.2,0,10.23,0,10.99,0,0,0,9.69,,,,,
IMU,75141507,-0.181266,0.04664852,0.810848,-0.1395837,3.447567,-10.10183,0,0,42.08249,1,1,999,999,,,,
IMU,75181328,-0.1518663,0.05477613,0.820657,-1.930042,-5.464903,-11.28186,0,0,42.07896,1,1,999,999,,,,
IMU,75221269,-0.2268306,0.1499684,0.823923,-1.129625,3.139386,-5.388827,0,0,42.0766,1,1,999,999,,,,
CTUN,75241720,0.4677538,0.000848949,0.4552907,0.3059569,0.2211016,0.3107949,1.74,0.51,0.61,0,-15,-13,,,,,
ATT,75241918,2.52,3.11,0.41,-1.48,311.14,311.87,0.05,1,,,,,,,,,
PRX,75242040,2,10.55,0,13.65,0,11.03,0,11.35,0,0,0,10.55,,,,,
IMU,75261519,-0.009959541,0.05641514,0.821529,1.712953,-2.323148,-11.07969,0,0,42.07536,1,1,999,999,,,,
IMU,75301412,-0.009143375,0.1025559,0.8067628,1.134506,2.420111,-12.23927,0,0,42.07478,1,1,999,999,,,,
CTUN,75341300,0.3613264,0.0005658865,0.4607264,0.3059569,0.2203416,0.3130762,1.67,0.51,0.61,0,-15,-8,,,,,
ATT,75341368,1.59,2.85,0.3,-1.45,315.14,316.53,0.05,1,,,,,,,,,
PRX,75341489,2,11.17,0,10.55,0,11.07,0,11.47,0,0,90,10.55,,,,,
IMU,75341496,-0.1583876,0.005984426,0.8005019,0.6856554,-6.888242,-13.51041,0,0,42.07524,1,1,999,999,,,,
IMU,75381278,-0.4033151,0.01045262,0.7736501,-1.485564,3.433645,-6.243103,0,0,42.07543,1,1,999,999,,,,
IMU,75421416,-0.378348,-0.0737258,0.7664721,-0.5490631,-2.725558,-7.483836,0,0,42.07563,1,1,999,999,,,,
CTUN,75441663,0.3707808,0.0002045631,0.4347025,0.3059569,0.2205977,0.3202791,1.76,0.51,0.61,0,-15,-8,,,,,
ATT,75441738,0.3,0.7,-0.15,-1.76,319.14,320.94,0.04,1,,,,,,,,,
PRX,75441862,2,12.71,0,9.75,0,10.93,0,11.42,0,0,90,9.75,,,,,
IMU,75461281,-0.3081558,-0.05952714,0.7335685,0.8035296,4.487608,-11.11469,0,0,42.0765,1,1,999,999,,,,
IMU,75501305,-0.1564108,-0.1466207,0.7192199,2.425303,-7.507628,-12.20881,0,0,42.07737,1,1,999,999,,,,
CTUN,75541419,0.4722944,0.0004386008,0.4445212,0.3059569,0.2218188,0.3236229,1.79,0.51,0.61,0,-14,-11,,,,,
ATT,75541553,-0.62,-0.59,-1.12,-2.39,323.14,325.04,0.04,1,,,,,,,,,
PRX,75541675,2,13.9,0,8.88,0,10.47,0,11.09,0,0,90,8.88,,,,,
IMU,75541682,-0.2201532,-0.1435219,0.7012902,-1.830993,5.54909,-5.158121,0,0,42.07777,1,1,999,999,,,,
IMU,75581371,-0.1147441,-0.1863917,0.7017211,0.1104662,-2.633833,-11.84141,0,0,42.07862,1,1,999,999,,,,
IMU,75621409,-0.02855472,0.04412541,0.6852123,2.642082,1.869279,-8.755877,0,0,42.07952,1,1,999,999,,,,
CTUN,75641402,0.3936556,0.0004429519,0.4405912,0.3059569,0.2231788,0.3259127,1.79,0.51,0.62,0,-15,-11,,,,,
ATT,75641474,-0.98,-1.14,-0.24,-2.46,327.14,329.03,0.04,1,,,,,,,,,
PRX,75641595,2,14.54,0,8.38,0,12.41,0,10.75,0,0,90,8.38,,,,,
IMU,75661381,-0.008151341,0.4371487,0.6619918,-2.71423,0.4639334,-10.1965,0,0,42.07991,1,1,999,999,,,,
IMU,75701523,-0.0474433,0.2225652,0.6671737,-1.018987,5.469085,-7.62572,0,0,42.08073,1,1,999,999,,,,
CTUN,75741540,0.41788,0.00022313,0.4453771,0.3059569,0.2233297,0.3230317,1.91,0.51,0.62,0,-16,-13,,,,,
ATT,75741616,-0.85,-1.17,-1.73,-1.45,331.14,332.79,0.04,1,,,,,,,,,
PRX,75741736,2,25.54,0,7.73,0,9.56,0,10.44,0,0,90,7.73,,,,,
IMU,75741744,0.08537932,-0.1853462,0.6509827,1.864019,-5.929641,-12.19488,0,0,42.0815,1,1,999,999,,,,
IMU,75781396,0.0725612,-0.2094738,0.6356549,-0.6117501,2.071939,-7.671072,0,0,42.08207,1,1,999,999,,,,
IMU,75821465,0.07086685,-0.178376,0.6412628,-0.5357476,-0.9972608,-8.327458,0,0,42.08285,1,1,999,999,,,,
CTUN,75841552,0.4011309,0.0004041195,0.4520904,0.3059569,0.2227227,0.3193984,1.9,0.51,0.62,0,-16,-15,,,,,
ATT,75841626,-0.7,-0.82,-2.6,-2.43,335.14,336.44,0.04,1,,,,,,,,,
PRX,75841751,2,25.99,0,7.51,0,9.25,0,10.12,0,0,90,7.51,,,,,
IMU,75861508,0.01043158,-0.0216759,0.6204644,-0.2594774,3.886744,-10.731,0,0,42.08318,1,1,999,999,,,,
IMU,75901509,0.08028317,-0.04094961,0.6266983,4.082771,-4.422486,-10.85463,0,0,42.08337,1,1,999,999,,,,
CTUN,75941510,0.5434846,0.0005813241,0.4618984,0.3059569,0.2213477,0.3126073,1.88,0.51,0.64,0,-16,-16,,,,,
ATT,75941583,-0.62,-0.58,-3.03,-2.58,339.14,340,0.04,1,,,,,,,,,
PRX,75941705,2,25.99,0,7.33,0,8.83,0,10.03,0,0,90,7.33,,,,,
IMU,75941713,0.008724464,-0.04265799,0.6145669,-3.162133,1.483737,-7.424011,0,0,42.08417,1,1,999,999,,,,
IMU,75981419,-0.01030481,-0.02597779,0.6191588,-1.253983,6.75086,-6.074338,0,0,42.08508,1,1,999,999,,,,
IMU,76021475,0.07121917,-0.03007849,0.6238042,1.317274,-3.813995,-11.89775,0,0,42.08548,1,1,999,999,,,,
CTUN,76041423,0.3762342,0.00042665,0.4691596,0.3059569,0.2191572,0.3063466,1.91,0.51,0.61,0,-16,-15,,,,,
ATT,76041497,-0.7,-0.5,-3.22,-2.67,343.14,343.6,0.04,1,,,,,,,,,
PRX,76041621,2,24.25,0,7.3,0,8.55,0,9.73,0,0,90,7.3,,,,,
IMU,76061424,0.001850246,0.01608642,0.6174141,1.552536,0.5657706,-12.92048,0,0,42.0863,1,1,999,999,,,,
IMU,76101365,0.01461829,-0.05679096,0.6383657,1.797715,1.510519,-9.534212,0,0,42.08702,1,1,999,999,,,,
CTUN,76141407,0.4795189,0.0006397665,0.469395,0.3059569,0.2173238,0.3011339,1.91,0.51,0.61,0,-14,-15,,,,,
ATT,76141475,-0.63,-0.51,-3.33,-2.91,347.14,347.25,0.04,1,,,,,,,,,
PRX,76141594,2,16.59,0,7.3,0,8.5,0,9.54,0,0,90,7.3,,,,,
IMU,76141602,0.02951894,-0.09384552,0.6433838,-2.170558,-5.339027,-7.957207,0,0,42.08652,1,1,999,999,,,,
IMU,76181462,-0.05281143,0.007904436,0.6418588,-0.722453,3.552655,-8.678049,0,0,42.08563,1,1,999,999,,,,
IMU,76221303,-0.0736982,-0.003707322,0.6515326,2.506987,2.202343,-10.60298,0,0,42.08501,1,1,999,999,,,,
